L1,L2,Spherical,Coma,Astig,CLon,EFFL_mm,MS_d,GEO_over_Airy,RMS_over_Airy,GEO_R_avg_mm,RMS_R_avg_mm,EE_info,source_file,source_path,EE1,EE2,EE3,EE4
N-FK51A,C04-38,-17.13,-8.74,9.94,15.07,9127.205286,-1.44335e-05,38.35,19.72,85.384985,43.912237,"[22.773487958453888, 36.085639628149764, 35.86230889170276, 48.90485256712165]",metrics_N-FK51A_C04-38.txt,Results\metrics_N-FK51A_C04-38.txt,22.773487958453888,36.085639628149764,35.86230889170276,48.90485256712165
N-FK51A,C20-36,-19.83,-9.09,12.26,12.47,9127.204452,-1.76324e-05,37.2,20.25,82.825054,45.088889,"[19.94395654466352, 39.030449447271266, 38.948056973879176, 56.81261070921953]",metrics_N-FK51A_C20-36.txt,Results\metrics_N-FK51A_C20-36.txt,19.94395654466352,39.030449447271266,38.948056973879176,56.81261070921953
N-FK51A,C26-36,-17.77,-9.08,10.18,11.57,9127.201842,-1.54629e-05,35.89,20.63,79.907915,45.929948,"[17.5767647947756, 43.23277686569885, 42.912760391617354, 59.12042838356319]",metrics_N-FK51A_C26-36.txt,Results\metrics_N-FK51A_C26-36.txt,17.5767647947756,43.23277686569885,42.912760391617354,59.12042838356319
N-FK51A,C37-35,-19.14,-9.72,9.93,10.86,9127.194142,-1.05134e-05,40.0,23.53,89.075004,52.402537,"[16.55654058464841, 50.224626614414454, 50.04809482709131, 69.1626248081804]",metrics_N-FK51A_C37-35.txt,Results\metrics_N-FK51A_C37-35.txt,16.55654058464841,50.224626614414454,50.04809482709131,69.1626248081804
N-FK51A,E-F1,-17.75,-9.08,10.17,11.63,9127.201841,-1.37353e-05,35.26,19.58,78.505691,43.606561,"[15.33954620806219, 40.855696968787385, 40.86786456069338, 54.60946861451927]",metrics_N-FK51A_E-F1.txt,Results\metrics_N-FK51A_E-F1.txt,15.33954620806219,40.855696968787385,40.86786456069338,54.60946861451927
N-FK51A,E-F3,-18.25,-9.03,11.07,13.54,9127.190092,-1.52949e-05,37.69,18.61,83.930104,41.435881,"[21.205621582599335, 33.54030953783831, 33.32610278093706, 47.45457379955201]",metrics_N-FK51A_E-F3.txt,Results\metrics_N-FK51A_E-F3.txt,21.205621582599335,33.54030953783831,33.32610278093706,47.45457379955201
N-FK51A,F11,-19.99,-9.23,12.58,11.96,9127.190965,-2.47763e-05,43.48,25.53,96.807289,56.849997,"[22.111042867678854, 53.64345445388565, 53.48168723514275, 75.24065973990719]",metrics_N-FK51A_F11.txt,Results\metrics_N-FK51A_F11.txt,22.111042867678854,53.64345445388565,53.48168723514275,75.24065973990719
N-FK51A,F14HT,-16.58,-8.79,9.58,15.29,9127.188418,-1.42039e-05,38.48,20.36,85.685196,45.328842,"[22.27910617101706, 37.87544469907971, 37.6211125474972, 53.99303715551355]",metrics_N-FK51A_F14HT.txt,Results\metrics_N-FK51A_F14HT.txt,22.27910617101706,37.87544469907971,37.6211125474972,53.99303715551355
N-FK51A,F2HT,-19.74,-9.09,12.18,12.57,9127.204385,-1.74237e-05,37.0,20.08,82.387733,44.715823,"[19.007796052209596, 38.437160052829526, 38.729785463273366, 56.212334291221836]",metrics_N-FK51A_F2HT.txt,Results\metrics_N-FK51A_F2HT.txt,19.007796052209596,38.437160052829526,38.729785463273366,56.212334291221836
N-FK51A,F3,-19.21,-9.01,11.74,12.98,9127.204666,-1.91064e-05,36.67,19.47,81.657804,43.354804,"[18.396871168950863, 34.57422616561118, 34.57106076374325, 53.44435593802765]",metrics_N-FK51A_F3.txt,Results\metrics_N-FK51A_F3.txt,18.396871168950863,34.57422616561118,34.57106076374325,53.44435593802765
N-FK51A,F8,-20.12,-8.77,13.09,16.27,9127.202647,-1.72276e-05,48.86,25.54,108.800759,56.870401,"[27.266525164631126, 47.93580826823017, 48.03998635674567, 73.1713676549652]",metrics_N-FK51A_F8.txt,Results\metrics_N-FK51A_F8.txt,27.266525164631126,47.93580826823017,48.03998635674567,73.1713676549652
N-FK51A,F8HT,-20.12,-8.77,13.1,16.22,9127.202657,-1.93128e-05,46.52,24.15,103.579823,53.774507,"[28.857030695614856, 44.45500705076641, 44.015512430301214, 67.59170785627803]",metrics_N-FK51A_F8HT.txt,Results\metrics_N-FK51A_F8HT.txt,28.857030695614856,44.45500705076641,44.015512430301214,67.59170785627803
N-FK51A,LZ_F1,-18.26,-9.03,11.08,13.38,9127.1901,-1.9115e-05,35.83,19.15,79.778429,42.647475,"[18.24180876813177, 34.252472088747695, 34.292000645270186, 52.59973383250606]",metrics_N-FK51A_LZ_F1.txt,Results\metrics_N-FK51A_LZ_F1.txt,18.24180876813177,34.252472088747695,34.292000645270186,52.59973383250606
N-FK51A,LZ_F8,-19.96,-9.28,12.47,11.45,9127.19202,-1.96012e-05,38.99,22.62,86.811917,50.371793,"[27.06671718653684, 44.790149011302724, 44.985298820491984, 62.724400821377415]",metrics_N-FK51A_LZ_F8.txt,Results\metrics_N-FK51A_LZ_F8.txt,27.06671718653684,44.790149011302724,44.985298820491984,62.724400821377415
N-FK51A,PBM11,-19.99,-9.23,12.58,11.87,9127.190967,-2.46953e-05,43.75,25.68,97.413615,57.181488,"[21.75491857929773, 53.84859701727865, 53.90826379061186, 75.67558767939414]",metrics_N-FK51A_PBM11.txt,Results\metrics_N-FK51A_PBM11.txt,21.75491857929773,53.84859701727865,53.90826379061186,75.67558767939414
N-FK51A,PBM18Y,-20.18,-8.78,13.15,15.74,9127.202628,-1.96768e-05,45.37,23.11,101.014814,51.460294,"[28.412087446555077, 40.935438737908605, 41.11252667340022, 62.71025885242473]",metrics_N-FK51A_PBM18Y.txt,Results\metrics_N-FK51A_PBM18Y.txt,28.412087446555077,40.935438737908605,41.11252667340022,62.71025885242473
N-FK51A,PBM2Y,-19.83,-9.09,12.26,12.43,9127.204457,-1.76802e-05,37.21,20.32,82.848114,45.243984,"[19.97419612221396, 39.23376592870716, 39.060499634922905, 56.83208564175884]",metrics_N-FK51A_PBM2Y.txt,Results\metrics_N-FK51A_PBM2Y.txt,19.97419612221396,39.23376592870716,39.060499634922905,56.83208564175884
N-FK51A,PBM3,-18.25,-9.03,11.07,13.53,9127.190102,-1.83992e-05,36.18,18.98,80.563304,42.271142,"[18.837574438313613, 34.23142717327623, 34.42338675089697, 51.22292147602997]",metrics_N-FK51A_PBM3.txt,Results\metrics_N-FK51A_PBM3.txt,18.837574438313613,34.23142717327623,34.42338675089697,51.22292147602997
N-FK51A,PBM8Y,-20.11,-8.77,13.08,16.32,9127.202657,-1.92103e-05,46.85,24.45,104.325012,54.437122,"[28.775495403388593, 45.06341650328932, 44.399441378268634, 69.14554309421263]",metrics_N-FK51A_PBM8Y.txt,Results\metrics_N-FK51A_PBM8Y.txt,28.775495403388593,45.06341650328932,44.399441378268634,69.14554309421263
N-FK51A,SF7,-18.09,-9.74,8.74,9.65,9127.194473,-7.46536e-06,40.8,24.48,90.847949,54.510994,"[11.385400798343506, 52.119130436072595, 52.86543522158325, 72.03224796708861]",metrics_N-FK51A_SF7.txt,Results\metrics_N-FK51A_SF7.txt,11.385400798343506,52.119130436072595,52.86543522158325,72.03224796708861
N-PK52,ADF355,-19.84,-9.09,12.57,19.99,9127.189906,-3.37562e-06,62.96,30.27,140.178798,67.407471,"[35.333439471396616, 43.36041937869405, 43.190078348926036, 78.17832094105611]",metrics_N-PK52_ADF355.txt,Results\metrics_N-PK52_ADF355.txt,35.333439471396616,43.36041937869405,43.190078348926036,78.17832094105611
N-PK52,BAFD1,-20.66,-8.97,13.7,18.08,9127.193044,-1.79982e-05,50.07,26.16,111.485245,58.259256,"[28.48569970942898, 48.07363835259695, 47.88230563759568, 75.78880521977888]",metrics_N-PK52_BAFD1.txt,Results\metrics_N-PK52_BAFD1.txt,28.48569970942898,48.07363835259695,47.88230563759568,75.78880521977888
N-PK52,BAFD3,-15.56,-9.26,5.83,20.07,9127.201334,4.94483e-06,48.12,25.78,107.135799,57.412727,"[37.99846441510057, 50.96198550217312, 50.89997785060168, 70.20786862695542]",metrics_N-PK52_BAFD3.txt,Results\metrics_N-PK52_BAFD3.txt,37.99846441510057,50.96198550217312,50.89997785060168,70.20786862695542
N-PK52,C04-38,-13.78,-9.37,3.78,17.33,9127.185024,3.14561e-06,34.83,20.84,77.558641,46.412617,"[27.33504845995812, 45.50407780071226, 45.70891082244199, 56.81490039563442]",metrics_N-PK52_C04-38.txt,Results\metrics_N-PK52_C04-38.txt,27.33504845995812,45.50407780071226,45.70891082244199,56.81490039563442
N-PK52,C20-36,-21.39,-9.0,14.5,14.58,9127.191113,-2.35278e-05,42.24,20.91,94.060578,46.566804,"[23.957118987177086, 35.36628003913633, 35.458635882935624, 53.85236721191684]",metrics_N-PK52_C20-36.txt,Results\metrics_N-PK52_C20-36.txt,23.957118987177086,35.36628003913633,35.458635882935624,53.85236721191684
N-PK52,C26-36,-20.61,-9.03,13.64,13.62,9127.193669,-2.32486e-05,39.42,20.7,87.76743,46.094491,"[22.353634411119604, 36.50176333679133, 36.21539375225336, 57.00052497328315]",metrics_N-PK52_C26-36.txt,Results\metrics_N-PK52_C26-36.txt,22.353634411119604,36.50176333679133,36.21539375225336,57.00052497328315
N-PK52,C37-35,-19.02,-8.97,11.71,13.23,9127.205554,-1.92463e-05,36.65,19.76,81.599406,43.995551,"[18.414760356838084, 36.184388100954806, 36.21290820077673, 54.83567421135092]",metrics_N-PK52_C37-35.txt,Results\metrics_N-PK52_C37-35.txt,18.414760356838084,36.184388100954806,36.21290820077673,54.83567421135092
N-PK52,E-F1,-20.86,-8.95,13.7,13.67,9127.20256,-2.09677e-05,39.89,20.2,88.821824,44.980804,"[21.61425333522742, 34.14400013811098, 35.29309152907365, 54.345848850455795]",metrics_N-PK52_E-F1.txt,Results\metrics_N-PK52_E-F1.txt,21.61425333522742,34.14400013811098,35.29309152907365,54.345848850455795
N-PK52,E-F3,-16.67,-10.23,4.98,16.29,9127.20066,7.02741e-06,41.43,20.38,92.250981,45.377642,"[26.401738187268663, 41.84409217367076, 41.3153604674156, 46.13247743418157]",metrics_N-PK52_E-F3.txt,Results\metrics_N-PK52_E-F3.txt,26.401738187268663,41.84409217367076,41.3153604674156,46.13247743418157
N-PK52,F11,-21.26,-9.01,14.35,14.1,9127.191648,-2.70011e-05,40.2,22.84,89.503503,50.862092,"[26.571050665722822, 44.058063751647964, 44.14178834836186, 64.03357685772946]",metrics_N-PK52_F11.txt,Results\metrics_N-PK52_F11.txt,26.571050665722822,44.058063751647964,44.14178834836186,64.03357685772946
N-PK52,F14HT,-13.71,-9.85,3.0,17.79,9127.187656,4.69018e-06,35.61,21.79,79.298589,48.518212,"[27.13429449070528, 48.37323400732756, 48.4079834231508, 61.173691213350594]",metrics_N-PK52_F14HT.txt,Results\metrics_N-PK52_F14HT.txt,27.13429449070528,48.37323400732756,48.4079834231508,61.173691213350594
N-PK52,F2HT,-21.38,-9.0,14.49,14.66,9127.191108,-2.34132e-05,42.42,20.93,94.450207,46.59533,"[24.196984843551114, 35.629322722414486, 36.05663154253205, 54.0641948766108]",metrics_N-PK52_F2HT.txt,Results\metrics_N-PK52_F2HT.txt,24.196984843551114,35.629322722414486,36.05663154253205,54.0641948766108
N-PK52,F3,-19.9,-8.77,12.99,15.13,9127.203777,-1.99617e-05,42.18,20.69,93.926113,46.076246,"[25.14569207446374, 36.21875600886982, 34.930290273516825, 47.22608332098494]",metrics_N-PK52_F3.txt,Results\metrics_N-PK52_F3.txt,25.14569207446374,36.21875600886982,34.930290273516825,47.22608332098494
N-PK52,F8,-16.83,-10.07,5.6,19.37,9127.185441,7.05516e-06,51.73,23.45,115.184921,52.213909,"[36.6350164851812, 42.007546013107266, 41.853166431013875, 42.46555039217634]",metrics_N-PK52_F8.txt,Results\metrics_N-PK52_F8.txt,36.6350164851812,42.007546013107266,41.853166431013875,42.46555039217634
N-PK52,F8HT,-16.82,-10.08,5.59,19.33,9127.185424,4.16739e-06,46.93,22.55,104.485105,50.201241,"[34.76364741327531, 44.57913968807898, 44.70299737617447, 47.27019215301902]",metrics_N-PK52_F8HT.txt,Results\metrics_N-PK52_F8HT.txt,34.76364741327531,44.57913968807898,44.70299737617447,47.27019215301902
N-PK52,LZ_F1,-16.71,-10.24,5.01,16.11,9127.200643,3.0657e-06,39.86,20.54,88.75768,45.732576,"[21.715973801130886, 45.05851101761445, 45.158499333099556, 52.81858741844922]",metrics_N-PK52_LZ_F1.txt,Results\metrics_N-PK52_LZ_F1.txt,21.715973801130886,45.05851101761445,45.158499333099556,52.81858741844922
N-PK52,LZ_F8,-20.89,-9.04,13.92,13.63,9127.193271,-2.45162e-05,39.81,21.13,88.632074,47.040662,"[24.576077353704235, 38.17121433630922, 38.15332880098522, 57.76509779366401]",metrics_N-PK52_LZ_F8.txt,Results\metrics_N-PK52_LZ_F8.txt,24.576077353704235,38.17121433630922,38.15332880098522,57.76509779366401
N-PK52,PBM11,-21.28,-9.01,14.36,14.01,9127.191656,-2.70171e-05,40.28,22.93,89.69216,51.059247,"[27.082860082809987, 44.17303769600824, 44.25439584384534, 63.06098839083858]",metrics_N-PK52_PBM11.txt,Results\metrics_N-PK52_PBM11.txt,27.082860082809987,44.17303769600824,44.25439584384534,63.06098839083858
N-PK52,PBM18Y,-17.07,-10.1,5.78,18.79,9127.185033,3.54521e-06,45.22,21.9,100.679978,48.765628,"[34.0573310516522, 43.14467603805237, 43.08890238153933, 46.26788009275967]",metrics_N-PK52_PBM18Y.txt,Results\metrics_N-PK52_PBM18Y.txt,34.0573310516522,43.14467603805237,43.08890238153933,46.26788009275967
N-PK52,PBM2Y,-21.39,-9.0,14.5,14.53,9127.191112,-2.3728e-05,42.15,20.94,93.860476,46.616129,"[23.814418087938066, 35.63796477603884, 35.28712249913651, 54.03884174003811]",metrics_N-PK52_PBM2Y.txt,Results\metrics_N-PK52_PBM2Y.txt,23.814418087938066,35.63796477603884,35.28712249913651,54.03884174003811
N-PK52,PBM3,-16.67,-10.23,4.98,16.29,9127.200655,3.73391e-06,40.07,20.4,89.225848,45.418169,"[22.90745448122585, 45.32932777819713, 45.41170351902787, 51.96849164312421]",metrics_N-PK52_PBM3.txt,Results\metrics_N-PK52_PBM3.txt,22.90745448122585,45.32932777819713,45.41170351902787,51.96849164312421
N-PK52,PBM8Y,-16.84,-10.07,5.61,19.43,9127.18543,4.31753e-06,47.72,22.73,106.247592,50.616547,"[35.174762434100785, 44.93765546410007, 45.15746197467334, 47.238694683929886]",metrics_N-PK52_PBM8Y.txt,Results\metrics_N-PK52_PBM8Y.txt,35.174762434100785,44.93765546410007,45.15746197467334,47.238694683929886
N-PK52,SF7,-8.33,-9.91,-1.79,12.04,9127.197918,7.85433e-06,38.03,22.63,84.679731,50.39294,"[7.400824252151494, 49.542434179401326, 49.37062342668051, 74.57937879901039]",metrics_N-PK52_SF7.txt,Results\metrics_N-PK52_SF7.txt,7.400824252151494,49.542434179401326,49.37062342668051,74.57937879901039
N-PK52A,ADF355,-19.85,-9.09,12.57,20.01,9127.189927,-3.53761e-06,62.56,30.12,139.308496,67.06929,"[34.99622787727532, 43.4592797881623, 43.47816068883836, 78.20120065436711]",metrics_N-PK52A_ADF355.txt,Results\metrics_N-PK52A_ADF355.txt,34.99622787727532,43.4592797881623,43.47816068883836,78.20120065436711
N-PK52A,BAFD1,-20.61,-8.97,13.64,18.1,9127.193082,-1.80428e-05,49.72,26.1,110.717964,58.110425,"[28.471857988972864, 48.55082315907616, 48.24459714944595, 75.0788316754701]",metrics_N-PK52A_BAFD1.txt,Results\metrics_N-PK52A_BAFD1.txt,28.471857988972864,48.55082315907616,48.24459714944595,75.0788316754701
N-PK52A,BAFD3,-15.55,-9.26,5.82,20.09,9127.201338,4.75335e-06,47.65,25.68,106.091052,57.176485,"[37.7599572051257, 50.87946371613231, 50.77650867676398, 70.33262280395954]",metrics_N-PK52A_BAFD3.txt,Results\metrics_N-PK52A_BAFD3.txt,37.7599572051257,50.87946371613231,50.77650867676398,70.33262280395954
N-PK52A,C04-38,-13.77,-9.37,3.78,17.35,9127.185225,2.97543e-06,34.65,20.71,77.145994,46.116462,"[27.018214669534537, 45.125604491502656, 45.48346344429004, 55.97060613881648]",metrics_N-PK52A_C04-38.txt,Results\metrics_N-PK52A_C04-38.txt,27.018214669534537,45.125604491502656,45.48346344429004,55.97060613881648
N-PK52A,C20-36,-21.39,-9.0,14.5,14.59,9127.191111,-2.37008e-05,42.09,20.91,93.714333,46.559272,"[23.742740657667646, 35.622067709573216, 35.10917677994276, 53.99183532676028]",metrics_N-PK52A_C20-36.txt,Results\metrics_N-PK52A_C20-36.txt,23.742740657667646,35.622067709573216,35.10917677994276,53.99183532676028
N-PK52A,C26-36,-20.62,-9.03,13.65,13.64,9127.193678,-2.34462e-05,39.4,20.76,87.720213,46.217393,"[22.790560341218644, 36.69021067651775, 36.36151839711346, 57.292702460882005]",metrics_N-PK52A_C26-36.txt,Results\metrics_N-PK52A_C26-36.txt,22.790560341218644,36.69021067651775,36.36151839711346,57.292702460882005
N-PK52A,C37-35,-19.03,-8.97,11.71,13.25,9127.205543,-1.94461e-05,36.64,19.83,81.584779,44.149225,"[18.537711869400326, 36.629251067744065, 36.75678050498463, 55.243710547879324]",metrics_N-PK52A_C37-35.txt,Results\metrics_N-PK52A_C37-35.txt,18.537711869400326,36.629251067744065,36.75678050498463,55.243710547879324
N-PK52A,E-F1,-20.86,-8.95,13.7,13.69,9127.202566,-2.11587e-05,39.75,20.23,88.518653,45.054487,"[21.40609954825253, 34.102170720653135, 35.31183514127714, 54.94217636625211]",metrics_N-PK52A_E-F1.txt,Results\metrics_N-PK52A_E-F1.txt,21.40609954825253,34.102170720653135,35.31183514127714,54.94217636625211
N-PK52A,E-F3,-16.66,-10.23,4.97,16.31,9127.200657,6.83535e-06,41.27,20.3,91.899794,45.195623,"[25.97459476201115, 41.80696532626156, 41.55052756232678, 46.55006705220143]",metrics_N-PK52A_E-F3.txt,Results\metrics_N-PK52A_E-F3.txt,25.97459476201115,41.80696532626156,41.55052756232678,46.55006705220143
N-PK52A,F11,-21.28,-9.01,14.36,14.12,9127.191662,-2.71746e-05,40.24,22.95,89.590824,51.093043,"[26.995041180430675, 44.28731910458502, 44.43565157428193, 63.17936049962328]",metrics_N-PK52A_F11.txt,Results\metrics_N-PK52A_F11.txt,26.995041180430675,44.28731910458502,44.43565157428193,63.17936049962328
N-PK52A,F14HT,-13.71,-9.85,3.0,17.81,9127.187659,4.49962e-06,35.47,21.65,78.974285,48.214407,"[26.8140903909491, 48.32113785186715, 48.30355064222101, 60.46267974687791]",metrics_N-PK52A_F14HT.txt,Results\metrics_N-PK52A_F14HT.txt,26.8140903909491,48.32113785186715,48.30355064222101,60.46267974687791
N-PK52A,F2HT,-21.39,-9.0,14.5,14.68,9127.191113,-2.35962e-05,42.27,20.92,94.108671,46.58533,"[23.985866819180025, 35.685608285212766, 35.85678838607582, 54.13255432024604]",metrics_N-PK52A_F2HT.txt,Results\metrics_N-PK52A_F2HT.txt,23.985866819180025,35.685608285212766,35.85678838607582,54.13255432024604
N-PK52A,F3,-19.8,-8.77,12.89,15.15,9127.203698,-1.99598e-05,41.92,20.59,93.337392,45.836244,"[24.87611129621047, 35.98972776943185, 34.57477179532472, 47.45079913036074]",metrics_N-PK52A_F3.txt,Results\metrics_N-PK52A_F3.txt,24.87611129621047,35.98972776943185,34.57477179532472,47.45079913036074
N-PK52A,F8,-16.82,-10.07,5.59,19.4,9127.18543,6.84566e-06,51.2,23.31,113.995431,51.891936,"[36.37546841742045, 42.3038414390253, 42.14826485262029, 43.019018928412116]",metrics_N-PK52A_F8.txt,Results\metrics_N-PK52A_F8.txt,36.37546841742045,42.3038414390253,42.14826485262029,43.019018928412116
N-PK52A,F8HT,-16.82,-10.08,5.59,19.35,9127.185425,3.96446e-06,46.39,22.44,103.295117,49.97104,"[34.50802781648665, 44.8950054132827, 45.04184090615091, 47.815846793043846]",metrics_N-PK52A_F8HT.txt,Results\metrics_N-PK52A_F8HT.txt,34.50802781648665,44.8950054132827,45.04184090615091,47.815846793043846
N-PK52A,LZ_F1,-16.7,-10.24,5.0,16.14,9127.200655,2.88164e-06,39.7,20.56,88.401993,45.769711,"[21.296908478557114, 45.19082474206666, 44.92364178870775, 52.790813137584706]",metrics_N-PK52A_LZ_F1.txt,Results\metrics_N-PK52A_LZ_F1.txt,21.296908478557114,45.19082474206666,44.92364178870775,52.790813137584706
N-PK52A,LZ_F8,-20.9,-9.04,13.93,13.64,9127.19326,-2.47231e-05,39.79,21.19,88.604371,47.188687,"[25.031942281109988, 38.3374709116582, 38.25386921232265, 57.83603586607154]",metrics_N-PK52A_LZ_F8.txt,Results\metrics_N-PK52A_LZ_F8.txt,25.031942281109988,38.3374709116582,38.25386921232265,57.83603586607154
N-PK52A,PBM11,-21.23,-9.01,14.32,14.03,9127.191726,-2.71387e-05,40.24,23.0,89.610257,51.206367,"[27.30389525180054, 44.233648493642775, 44.37647328423351, 62.949209940747366]",metrics_N-PK52A_PBM11.txt,Results\metrics_N-PK52A_PBM11.txt,27.30389525180054,44.233648493642775,44.37647328423351,62.949209940747366
N-PK52A,PBM18Y,-17.06,-10.1,5.77,18.81,9127.185031,3.34112e-06,44.85,21.81,99.874777,48.563508,"[33.61883631339262, 43.165661129298115, 43.17516747510311, 46.510318473937915]",metrics_N-PK52A_PBM18Y.txt,Results\metrics_N-PK52A_PBM18Y.txt,33.61883631339262,43.165661129298115,43.17516747510311,46.510318473937915
N-PK52A,PBM2Y,-21.39,-9.0,14.5,14.55,9127.191125,-2.39034e-05,42.0,20.94,93.518516,46.615294,"[23.600889881337842, 35.75316222738443, 34.74226181292045, 53.99756263258657]",metrics_N-PK52A_PBM2Y.txt,Results\metrics_N-PK52A_PBM2Y.txt,23.600889881337842,35.75316222738443,34.74226181292045,53.99756263258657
N-PK52A,PBM3,-16.66,-10.23,4.97,16.31,9127.200653,3.54952e-06,39.91,20.4,88.870943,45.415353,"[22.48856787717074, 45.07177967571096, 45.0664395071682, 52.14617505250395]",metrics_N-PK52A_PBM3.txt,Results\metrics_N-PK52A_PBM3.txt,22.48856787717074,45.07177967571096,45.0664395071682,52.14617505250395
N-PK52A,PBM8Y,-16.83,-10.07,5.61,19.45,9127.185423,4.11146e-06,47.18,22.62,105.057212,50.374444,"[34.91731440775414, 44.653696956329156, 44.972836167986884, 47.44447057112693]",metrics_N-PK52A_PBM8Y.txt,Results\metrics_N-PK52A_PBM8Y.txt,34.91731440775414,44.653696956329156,44.972836167986884,47.44447057112693
N-PK52A,SF7,-8.44,-9.88,-1.73,12.06,9127.198055,7.76454e-06,38.01,22.67,84.633619,50.476938,"[6.988813624843715, 49.85440132159908, 49.40096468761004, 74.44447349624801]",metrics_N-PK52A_SF7.txt,Results\metrics_N-PK52A_SF7.txt,6.988813624843715,49.85440132159908,49.40096468761004,74.44447349624801
P-FK01S,ADF355,-8.3,-9.2,-1.04,20.45,9127.201116,2.10953e-05,53.72,28.36,119.606411,63.145006,"[40.09478185829764, 42.891299393831275, 43.24085138484243, 46.32478277122817]",metrics_P-FK01S_ADF355.txt,Results\metrics_P-FK01S_ADF355.txt,40.09478185829764,42.891299393831275,43.24085138484243,46.32478277122817
P-FK01S,BAFD1,-20.15,-8.95,13.19,18.17,9127.193733,-8.7512e-06,49.85,27.46,110.991423,61.140327,"[24.40480695635393, 54.23893517712163, 54.40234838834367, 81.84156577630753]",metrics_P-FK01S_BAFD1.txt,Results\metrics_P-FK01S_BAFD1.txt,24.40480695635393,54.23893517712163,54.40234838834367,81.84156577630753
P-FK01S,BAFD3,-13.76,-9.73,3.15,20.52,9127.195705,1.12987e-05,51.44,25.43,114.528701,56.612239,"[38.01112862499885, 50.21398691240714, 49.38187422177018, 58.362795343612234]",metrics_P-FK01S_BAFD3.txt,Results\metrics_P-FK01S_BAFD3.txt,38.01112862499885,50.21398691240714,49.38187422177018,58.362795343612234
P-FK01S,C04-38,-14.61,-9.37,4.75,17.38,9127.171684,3.3298e-06,36.85,21.51,82.040072,47.898392,"[30.273377252059586, 45.02747183851266, 44.955025839306515, 59.67846783657616]",metrics_P-FK01S_C04-38.txt,Results\metrics_P-FK01S_C04-38.txt,30.273377252059586,45.02747183851266,44.955025839306515,59.67846783657616
P-FK01S,C20-36,-21.22,-9.0,14.3,14.65,9127.191722,-2.16185e-05,42.87,20.78,95.44806,46.267775,"[25.0123913655378, 34.794487479183275, 35.24204422146052, 51.133884618419614]",metrics_P-FK01S_C20-36.txt,Results\metrics_P-FK01S_C20-36.txt,25.0123913655378,34.794487479183275,35.24204422146052,51.133884618419614
P-FK01S,C26-36,-17.31,-8.78,10.16,13.91,9127.205785,-1.52733e-05,35.66,18.45,79.401885,41.072526,"[18.997650454237498, 34.248586575953155, 33.52740158936349, 49.42660853458618]",metrics_P-FK01S_C26-36.txt,Results\metrics_P-FK01S_C26-36.txt,18.997650454237498,34.248586575953155,33.52740158936349,49.42660853458618
P-FK01S,C37-35,-19.33,-9.11,12.18,13.27,9127.189343,-1.87558e-05,37.59,19.75,83.700239,43.967044,"[18.61518980040754, 34.73705605867521, 34.61332221513591, 53.46731555818447]",metrics_P-FK01S_C37-35.txt,Results\metrics_P-FK01S_C37-35.txt,18.61518980040754,34.73705605867521,34.61332221513591,53.46731555818447
P-FK01S,E-F1,-17.3,-8.78,10.15,13.97,9127.205756,-1.34293e-05,36.63,18.32,81.571575,40.78724,"[20.550822649338805, 33.657786507454844, 33.383504308102324, 47.779091474551066]",metrics_P-FK01S_E-F1.txt,Results\metrics_P-FK01S_E-F1.txt,20.550822649338805,33.657786507454844,33.383504308102324,47.779091474551066
P-FK01S,E-F3,-19.82,-8.84,13.14,15.69,9127.191135,-1.66575e-05,47.02,23.62,104.687936,52.599293,"[26.553393900153186, 41.96934906870743, 42.409180801256326, 66.27822331944657]",metrics_P-FK01S_E-F3.txt,Results\metrics_P-FK01S_E-F3.txt,26.553393900153186,41.96934906870743,42.409180801256326,66.27822331944657
P-FK01S,F11,-21.23,-9.02,14.29,14.17,9127.192171,-2.1929e-05,39.6,22.06,88.166184,49.115514,"[21.143934597798456, 41.876695268112215, 41.73108134490518, 62.61252211144169]",metrics_P-FK01S_F11.txt,Results\metrics_P-FK01S_F11.txt,21.143934597798456,41.876695268112215,41.73108134490518,62.61252211144169
P-FK01S,F14HT,-15.21,-9.3,5.38,17.57,9127.174854,2.44084e-06,38.18,22.31,85.008649,49.682741,"[30.14707638262948, 46.28420054871531, 46.13043676077058, 61.13284307866061]",metrics_P-FK01S_F14HT.txt,Results\metrics_P-FK01S_F14HT.txt,30.14707638262948,46.28420054871531,46.13043676077058,61.13284307866061
P-FK01S,F2HT,-21.21,-9.0,14.3,14.74,9127.191734,-2.15125e-05,43.05,20.82,95.860673,46.357052,"[25.25577968870134, 35.152295163536714, 35.27819970789875, 49.353588255947294]",metrics_P-FK01S_F2HT.txt,Results\metrics_P-FK01S_F2HT.txt,25.25577968870134,35.152295163536714,35.27819970789875,49.353588255947294
P-FK01S,F3,-19.55,-8.87,12.81,15.21,9127.192172,-1.85534e-05,43.04,21.13,95.823914,47.039759,"[26.388162760869914, 36.56738240137785, 36.536493732350905, 50.341162202248285]",metrics_P-FK01S_F3.txt,Results\metrics_P-FK01S_F3.txt,26.388162760869914,36.56738240137785,36.536493732350905,50.341162202248285
P-FK01S,F8,-13.81,-9.89,2.85,19.24,9127.203797,1.11418e-05,48.17,24.57,107.266862,54.717997,"[37.09761606914489, 49.30918193317786, 49.34123294887989, 63.14971383270955]",metrics_P-FK01S_F8.txt,Results\metrics_P-FK01S_F8.txt,37.09761606914489,49.30918193317786,49.34123294887989,63.14971383270955
